,Q1,Q3,IQR,P90,Avg_Weekly_Supply,Median,Number of Partners ,DRY,FROZEN,PRODUCE,REFRIG,Monthly_Open_Hours,Average_monthly_served,Parent,Is_Disaster_Relief,Is_TEFAP,Is_CSFP,Is_Non_Church,info_web,C_pantry,C_Other,Partners_webpage,Is_multi_FB,Is_Other,isWeb,Is_Meal_Services,Is_White,Is_Multi,social_media,isEmail,Is_Pantries,Is_Black,Is_Hispanic,Is_Elderly_Services,Is_Children_Services,Is_Shelters_Group_Homes
58,1.5069273424566445,0.6348327954970161,-0.21010610661441856,0.6364329132645553,1.0080890109108416,1.0925067934554773,-0.34716296198471047,1.6955360363085359,0.6927608716737478,1.1334761247934246,1.7188756167793073,-0.38690922461802296,-0.43545814535942445,R1170,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,1,0,0,0,0
59,0.27408796604741287,1.7581065242771718,2.3535468164171314,1.5114756898359987,1.4221148856477601,1.46509114722928,-0.34716296198471047,0.1728894431710205,-0.024420580185065998,0.1927494970688883,-0.22782132846693823,-0.18830788173445726,0.5308360772471655,R1179,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,0,0
60,-0.45530018548510176,-0.8033659406306574,-0.8269777309766316,-0.8954022298600343,-0.7859641105983036,-0.6639091347134772,-0.34716296198471047,-0.7748305902326871,-0.5490191825669988,-0.7377812774862333,-0.7107419351890141,-0.12932859376719869,-0.5867487828662558,R1181,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,1,0,0,0,0
61,-0.6795400026330342,-0.9791254392072447,-0.9140785600626244,-1.0187019938849173,-0.9644763777110066,-0.8495625159685105,-0.34716296198471047,-0.8171842442734211,-0.6325416312390366,-1.1209168233256783,-0.7471515860084481,-0.12932859376719869,-0.535357343801222,R1182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,0,1
62,-0.38763716728021397,-0.7480476699694784,-0.797370114967171,-0.8194049942076648,-0.7205850212506625,-0.5894736641516702,0.2788686088073904,-0.4781799064966893,-0.6039410663629,-0.6389253019278418,-0.6323005551147923,5.003752268454192,5.496002253272087,R1183,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1.0,1,0,0,0,0,0,1
63,-0.6255276478609755,-0.9104926330558922,-0.8548077790455617,-0.9505021156492041,-0.9039393370164899,-0.7837241246090175,-0.34716296198471047,-0.7736117559165436,-0.37212990747755775,-0.9204550709256428,-0.7624046486254886,-0.4403788169328291,-0.597659621992267,R1185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0.0,1,1,0,0,0,0,0
64,-0.41228214882921344,-0.18296199753266204,0.04397501088515485,-0.00012088293012405757,-0.11722053119924943,-0.09541366948704487,-0.34716296198471047,0.9156666456558287,0.7260692208383112,0.07067268829928444,0.37778155848210937,0.05399572274070812,0.41927174064872574,R1186,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,1,1,0,0,0,0,0
65,-0.5980049588855958,-0.9323528875999306,-0.9073571312874936,-0.9892729094522463,-0.9163880109052007,-0.7919947324492183,-0.34716296198471047,-0.8004034309830594,-0.5812171325776466,-0.6942033634143695,-0.7053620778200361,-0.3105240927397284,-0.630250975946685,R1188,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,1,0,0,0,0
66,-0.6637495054728968,-0.28650253999779296,0.08252601559540931,-0.29639886543504146,-0.6010472285550518,-0.8293212915174928,-0.03414717658866006,-0.14536842326823357,-0.5681597641376431,-0.2890764554787522,-0.4176316740094166,-0.08136869710484494,-0.3167926232650429,R1193,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,1.0,1,1,0,0,0,0,0
67,4.2112676538714,2.597868393339062,0.6122718138224652,2.1187710362893966,3.0899266646419448,3.519059604255437,-0.34716296198471047,1.46882249336988,2.2943908002021023,1.8422734351891255,0.742334991302934,0.6519285689267823,3.524208463234317,R1195,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,1,1,0,0,0,0,1
